network	Qstats	Qstats	Qstats	Qstats	Qstats	Qstats	Qstats	Qstats	Qstats	Qstats
02.01.2011	0.463	2.623	-99	-99	-99	-99	-99	-99	-99	-99
03.01.2011	0.613	2.712	-99	-99	-99	-99	-99	-99	-99	-99
04.01.2011	0.53	2.893	-99	-99	-99	-99	-99	-99	-99	-99
05.01.2011	0.374	2.868	-99	-99	-99	-99	-99	-99	-99	-99
06.01.2011	0.262	2.746	-99	-99	-99	-99	-99	-99	-99	-99
07.01.2011	0.231	2.635	-99	-99	-99	-99	-99	-99	-99	-99
08.01.2011	0.2	2.636	-99	-99	-99	-99	-99	-99	-99	-99
09.01.2011	0.123	2.527	-99	-99	-99	-99	-99	-99	-99	-99
10.01.2011	0.25	2.621	-99	-99	-99	-99	-99	-99	-99	-99
11.01.2011	0.278	2.681	-99	-99	-99	-99	-99	-99	-99	-99
12.01.2011	0.232	2.615	-99	-99	-99	-99	-99	-99	-99	-99
13.01.2011	0.192	2.524	-99	-99	-99	-99	-99	-99	-99	-99
14.01.2011	0.143	2.458	-99	-99	-99	-99	-99	-99	-99	-99
15.01.2011	0.998	2.402	-99	-99	-99	-99	-99	-99	-99	-99
16.01.2011	0.119	2.471	-99	-99	-99	-99	-99	-99	-99	-99
17.01.2011	0.224	3.908	-99	-99	-99	-99	-99	-99	-99	-99
18.01.2011	0.261	3.703	-99	-99	-99	-99	-99	-99	-99	-99
19.01.2011	0.262	3.866	-99	-99	-99	-99	-99	-99	-99	-99
20.01.2011	0.238	3.828	-99	-99	-99	-99	-99	-99	-99	-99
21.01.2011	0.213	3.761	-99	-99	-99	-99	-99	-99	-99	-99
22.01.2011	0.211	3.842	-99	-99	-99	-99	-99	-99	-99	-99
23.01.2011	0.223	3.946	-99	-99	-99	-99	-99	-99	-99	-99
24.01.2011	0.233	4.27	-99	-99	-99	-99	-99	-99	-99	-99
25.01.2011	0.266	4.63	-99	-99	-99	-99	-99	-99	-99	-99
26.01.2011	0.222	4.529	-99	-99	-99	-99	-99	-99	-99	-99
27.01.2011	0.186	4.364	-99	-99	-99	-99	-99	-99	-99	-99
28.01.2011	0.16	4.191	-99	-99	-99	-99	-99	-99	-99	-99
29.01.2011	0.172	4.115	-99	-99	-99	-99	-99	-99	-99	-99
30.01.2011	0.223	4.29	-99	-99	-99	-99	-99	-99	-99	-99
31.01.2011	0.235	4.289	-99	-99	-99	-99	-99	-99	-99	-99
01.02.2011	0.259	4.505	-99	-99	-99	-99	-99	-99	-99	-99
02.02.2011	0.291	5.306	-99	-99	-99	-99	-99	-99	-99	-99
03.02.2011	0.312	5.73	-99	-99	-99	-99	-99	-99	-99	-99
04.02.2011	0.291	5.826	-99	-99	-99	-99	-99	-99	-99	-99
05.02.2011	0.313	5.893	-99	-99	-99	-99	-99	-99	-99	-99
06.02.2011	0.356	6.877	-99	-99	-99	-99	-99	-99	-99	-99
07.02.2011	0.407	6.119	-99	-99	-99	-99	-99	-99	-99	-99
08.02.2011	0.404	6.854	-99	-99	-99	-99	-99	-99	-99	-99
09.02.2011	0.396	5.975	-99	-99	-99	-99	-99	-99	-99	-99
10.02.2011	0.335	5.74	-99	-99	-99	-99	-99	-99	-99	-99
11.02.2011	0.297	5.576	-99	-99	-99	-99	-99	-99	-99	-99
12.02.2011	0.251	4.951	-99	-99	-99	-99	-99	-99	-99	-99
13.02.2011	0.2	4.683	-99	-99	-99	-99	-99	-99	-99	-99
14.02.2011	0.135	4.614	-99	-99	-99	-99	-99	-99	-99	-99
15.02.2011	0.108	4.114	-99	-99	-99	-99	-99	-99	-99	-99
16.02.2011	0.11	3.809	-99	-99	-99	-99	-99	-99	-99	-99
17.02.2011	0.113	3.563	-99	-99	-99	-99	-99	-99	-99	-99
18.02.2011	0.102	3.31	-99	-99	-99	-99	-99	-99	-99	-99
19.02.2011	0.904	3.908	-99	-99	-99	-99	-99	-99	-99	-99
20.02.2011	0.77	2.932	-99	-99	-99	-99	-99	-99	-99	-99
21.02.2011	0.68	2.802	-99	-99	-99	-99	-99	-99	-99	-99
22.02.2011	0.61	2.741	-99	-99	-99	-99	-99	-99	-99	-99
23.02.2011	0.535	2.63	-99	-99	-99	-99	-99	-99	-99	-99
24.02.2011	0.477	2.474	-99	-99	-99	-99	-99	-99	-99	-99
25.02.2011	0.438	2.397	-99	-99	-99	-99	-99	-99	-99	-99
26.02.2011	0.514	2.561	-99	-99	-99	-99	-99	-99	-99	-99
27.02.2011	0.51	2.749	-99	-99	-99	-99	-99	-99	-99	-99
28.02.2011	0.446	2.859	-99	-99	-99	-99	-99	-99	-99	-99
01.03.2011	0.41	2.872	-99	-99	-99	-99	-99	-99	-99	-99
02.03.2011	0.375	2.798	-99	-99	-99	-99	-99	-99	-99	-99
03.03.2011	0.461	2.978	-99	-99	-99	-99	-99	-99	-99	-99
04.03.2011	0.644	3.281	-99	-99	-99	-99	-99	-99	-99	-99
05.03.2011	0.11	3.82	-99	-99	-99	-99	-99	-99	-99	-99
06.03.2011	0.193	4.396	-99	-99	-99	-99	-99	-99	-99	-99
07.03.2011	0.217	4.162	-99	-99	-99	-99	-99	-99	-99	-99
08.03.2011	0.224	4.339	-99	-99	-99	-99	-99	-99	-99	-99
09.03.2011	0.236	4.552	-99	-99	-99	-99	-99	-99	-99	-99
10.03.2011	0.254	4.741	-99	-99	-99	-99	-99	-99	-99	-99
11.03.2011	0.228	4.62	-99	-99	-99	-99	-99	-99	-99	-99
12.03.2011	0.218	4.553	-99	-99	-99	-99	-99	-99	-99	-99
13.03.2011	0.192	4.392	-99	-99	-99	-99	-99	-99	-99	-99
14.03.2011	0.167	4.205	-99	-99	-99	-99	-99	-99	-99	-99
15.03.2011	0.139	3.95	-99	-99	-99	-99	-99	-99	-99	-99
16.03.2011	0.113	3.823	-99	-99	-99	-99	-99	-99	-99	-99
17.03.2011	0.95	3.654	-99	-99	-99	-99	-99	-99	-99	-99
18.03.2011	0.832	3.566	-99	-99	-99	-99	-99	-99	-99	-99
19.03.2011	0.81	3.482	-99	-99	-99	-99	-99	-99	-99	-99
20.03.2011	0.722	3.344	-99	-99	-99	-99	-99	-99	-99	-99
21.03.2011	0.187	4.67	-99	-99	-99	-99	-99	-99	-99	-99
22.03.2011	7.583	12.53	-99	-99	-99	-99	-99	-99	-99	-99
23.03.2011	2.57	18.739	-99	-99	-99	-99	-99	-99	-99	-99
24.03.2011	0.57	22.812	-99	-99	-99	-99	-99	-99	-99	-99
25.03.2011	0.627	22.356	-99	-99	-99	-99	-99	-99	-99	-99
26.03.2011	1.732	20.584	-99	-99	-99	-99	-99	-99	-99	-99
27.03.2011	0.82	18.63	-99	-99	-99	-99	-99	-99	-99	-99
28.03.2011	0.702	16.911	-99	-99	-99	-99	-99	-99	-99	-99
29.03.2011	0.629	15.572	-99	-99	-99	-99	-99	-99	-99	-99
30.03.2011	0.52	14.135	-99	-99	-99	-99	-99	-99	-99	-99
31.03.2011	0.369	12.677	-99	-99	-99	-99	-99	-99	-99	-99
01.04.2011	0.341	11.513	-99	-99	-99	-99	-99	-99	-99	-99
02.04.2011	0.546	11.905	-99	-99	-99	-99	-99	-99	-99	-99
03.04.2011	1.088	18.514	-99	-99	-99	-99	-99	-99	-99	-99
04.04.2011	0.786	21.868	-99	-99	-99	-99	-99	-99	-99	-99
05.04.2011	0.579	22.7	-99	-99	-99	-99	-99	-99	-99	-99
06.04.2011	0.599	24.604	-99	-99	-99	-99	-99	-99	-99	-99
07.04.2011	0.754	27.506	-99	-99	-99	-99	-99	-99	-99	-99
08.04.2011	0.759	30.384	-99	-99	-99	-99	-99	-99	-99	-99
09.04.2011	0.661	30.796	-99	-99	-99	-99	-99	-99	-99	-99
10.04.2011	0.568	28.287	-99	-99	-99	-99	-99	-99	-99	-99
11.04.2011	0.954	28.21	-99	-99	-99	-99	-99	-99	-99	-99
12.04.2011	1.714	33.715	-99	-99	-99	-99	-99	-99	-99	-99
13.04.2011	1.644	34.675	-99	-99	-99	-99	-99	-99	-99	-99
14.04.2011	0.809	32.255	-99	-99	-99	-99	-99	-99	-99	-99
15.04.2011	0.717	29.619	-99	-99	-99	-99	-99	-99	-99	-99
16.04.2011	0.8	28.16	-99	-99	-99	-99	-99	-99	-99	-99
17.04.2011	1.17	28.621	-99	-99	-99	-99	-99	-99	-99	-99
18.04.2011	1.95	32.673	-99	-99	-99	-99	-99	-99	-99	-99
19.04.2011	1.786	36.167	-99	-99	-99	-99	-99	-99	-99	-99
20.04.2011	1.667	38.617	-99	-99	-99	-99	-99	-99	-99	-99
21.04.2011	1.649	39.996	-99	-99	-99	-99	-99	-99	-99	-99
22.04.2011	2.652	39.928	-99	-99	-99	-99	-99	-99	-99	-99
23.04.2011	2.576	42.725	-99	-99	-99	-99	-99	-99	-99	-99
24.04.2011	3.364	50.273	-99	-99	-99	-99	-99	-99	-99	-99
25.04.2011	3.149	55.687	-99	-99	-99	-99	-99	-99	-99	-99
26.04.2011	2.55	55.747	-99	-99	-99	-99	-99	-99	-99	-99
27.04.2011	2.769	50.672	-99	-99	-99	-99	-99	-99	-99	-99
28.04.2011	1.96	45.425	-99	-99	-99	-99	-99	-99	-99	-99
29.04.2011	2.754	41.639	-99	-99	-99	-99	-99	-99	-99	-99
30.04.2011	2.276	39.776	-99	-99	-99	-99	-99	-99	-99	-99
01.05.2011	2.305	38.765	-99	-99	-99	-99	-99	-99	-99	-99
02.05.2011	2.212	37.16	-99	-99	-99	-99	-99	-99	-99	-99
03.05.2011	2.993	35.396	-99	-99	-99	-99	-99	-99	-99	-99
04.05.2011	1.943	33.359	-99	-99	-99	-99	-99	-99	-99	-99
05.05.2011	1.719	31.971	-99	-99	-99	-99	-99	-99	-99	-99
06.05.2011	1.531	28.892	-99	-99	-99	-99	-99	-99	-99	-99
07.05.2011	1.834	27.312	-99	-99	-99	-99	-99	-99	-99	-99
08.05.2011	3.305	28.711	-99	-99	-99	-99	-99	-99	-99	-99
09.05.2011	5.457	37.178	-99	-99	-99	-99	-99	-99	-99	-99
10.05.2011	6.442	51.218	-99	-99	-99	-99	-99	-99	-99	-99
11.05.2011	6.237	64.756	-99	-99	-99	-99	-99	-99	-99	-99
12.05.2011	5.314	69.43	-99	-99	-99	-99	-99	-99	-99	-99
13.05.2011	4.607	68.215	-99	-99	-99	-99	-99	-99	-99	-99
14.05.2011	4.202	65.482	-99	-99	-99	-99	-99	-99	-99	-99
15.05.2011	3.778	60.857	-99	-99	-99	-99	-99	-99	-99	-99
16.05.2011	3.442	57.944	-99	-99	-99	-99	-99	-99	-99	-99
17.05.2011	2.731	53.552	-99	-99	-99	-99	-99	-99	-99	-99
18.05.2011	2.358	48.658	-99	-99	-99	-99	-99	-99	-99	-99
19.05.2011	2.555	44.308	-99	-99	-99	-99	-99	-99	-99	-99
20.05.2011	2.033	42.462	-99	-99	-99	-99	-99	-99	-99	-99
21.05.2011	2.162	39.482	-99	-99	-99	-99	-99	-99	-99	-99
22.05.2011	2.536	36.415	-99	-99	-99	-99	-99	-99	-99	-99
23.05.2011	3.559	38.755	-99	-99	-99	-99	-99	-99	-99	-99
24.05.2011	3.125	41.587	-99	-99	-99	-99	-99	-99	-99	-99
25.05.2011	2.634	44.217	-99	-99	-99	-99	-99	-99	-99	-99
26.05.2011	2.451	44.438	-99	-99	-99	-99	-99	-99	-99	-99
27.05.2011	2.323	40.998	-99	-99	-99	-99	-99	-99	-99	-99
28.05.2011	2.383	38.2	-99	-99	-99	-99	-99	-99	-99	-99
29.05.2011	2.363	35.813	-99	-99	-99	-99	-99	-99	-99	-99
30.05.2011	2.35	34.279	-99	-99	-99	-99	-99	-99	-99	-99
31.05.2011	2.227	32.624	-99	-99	-99	-99	-99	-99	-99	-99
01.06.2011	2.301	31.505	-99	-99	-99	-99	-99	-99	-99	-99
02.06.2011	3.552	32.22	-99	-99	-99	-99	-99	-99	-99	-99
03.06.2011	5.924	38.471	-99	-99	-99	-99	-99	-99	-99	-99
04.06.2011	8.344	55.471	-99	-99	-99	-99	-99	-99	-99	-99
05.06.2011	6.681	68.443	-99	-99	-99	-99	-99	-99	-99	-99
06.06.2011	7.166	70.742	-99	-99	-99	-99	-99	-99	-99	-99
07.06.2011	9.635	89.973	-99	-99	-99	-99	-99	-99	-99	-99
08.06.2011	9.594	109.836	-99	-99	-99	-99	-99	-99	-99	-99
09.06.2011	8.635	126.955	-99	-99	-99	-99	-99	-99	-99	-99
10.06.2011	10.516	147.924	-99	-99	-99	-99	-99	-99	-99	-99
11.06.2011	10.461	146.994	-99	-99	-99	-99	-99	-99	-99	-99
12.06.2011	10.957	149.287	-99	-99	-99	-99	-99	-99	-99	-99
13.06.2011	8.746	141.531	-99	-99	-99	-99	-99	-99	-99	-99
14.06.2011	7.723	127.961	-99	-99	-99	-99	-99	-99	-99	-99
15.06.2011	6.887	115.389	-99	-99	-99	-99	-99	-99	-99	-99
16.06.2011	6.58	101.965	-99	-99	-99	-99	-99	-99	-99	-99
17.06.2011	5.797	93.466	-99	-99	-99	-99	-99	-99	-99	-99
18.06.2011	5.815	87.167	-99	-99	-99	-99	-99	-99	-99	-99
19.06.2011	6.483	83.249	-99	-99	-99	-99	-99	-99	-99	-99
20.06.2011	6.574	82.852	-99	-99	-99	-99	-99	-99	-99	-99
21.06.2011	5.806	80.782	-99	-99	-99	-99	-99	-99	-99	-99
22.06.2011	5.127	75.115	-99	-99	-99	-99	-99	-99	-99	-99
23.06.2011	4.993	70.289	-99	-99	-99	-99	-99	-99	-99	-99
24.06.2011	4.542	67.471	-99	-99	-99	-99	-99	-99	-99	-99
25.06.2011	4.16	64.411	-99	-99	-99	-99	-99	-99	-99	-99
26.06.2011	4.254	60.745	-99	-99	-99	-99	-99	-99	-99	-99
27.06.2011	5.284	60.227	-99	-99	-99	-99	-99	-99	-99	-99
28.06.2011	6.914	88.388	-99	-99	-99	-99	-99	-99	-99	-99
29.06.2011	7.979	143.875	-99	-99	-99	-99	-99	-99	-99	-99
30.06.2011	8.738	171.699	-99	-99	-99	-99	-99	-99	-99	-99
01.07.2011	7.263	151.968	-99	-99	-99	-99	-99	-99	-99	-99
02.07.2011	6.378	129.404	-99	-99	-99	-99	-99	-99	-99	-99
03.07.2011	7.291	121.317	-99	-99	-99	-99	-99	-99	-99	-99
04.07.2011	6.662	118.806	-99	-99	-99	-99	-99	-99	-99	-99
05.07.2011	5.941	110.976	-99	-99	-99	-99	-99	-99	-99	-99
06.07.2011	5.902	104.844	-99	-99	-99	-99	-99	-99	-99	-99
07.07.2011	6.12	103.641	-99	-99	-99	-99	-99	-99	-99	-99
08.07.2011	5.597	100.149	-99	-99	-99	-99	-99	-99	-99	-99
09.07.2011	5.527	97.603	-99	-99	-99	-99	-99	-99	-99	-99
10.07.2011	4.883	93.933	-99	-99	-99	-99	-99	-99	-99	-99
11.07.2011	4.2	87.34	-99	-99	-99	-99	-99	-99	-99	-99
12.07.2011	5.287	82.847	-99	-99	-99	-99	-99	-99	-99	-99
13.07.2011	3.966	76.528	-99	-99	-99	-99	-99	-99	-99	-99
14.07.2011	3.292	66.909	-99	-99	-99	-99	-99	-99	-99	-99
15.07.2011	2.738	59.522	-99	-99	-99	-99	-99	-99	-99	-99
16.07.2011	2.829	55.911	-99	-99	-99	-99	-99	-99	-99	-99
17.07.2011	3.655	54.482	-99	-99	-99	-99	-99	-99	-99	-99
18.07.2011	3.255	56.265	-99	-99	-99	-99	-99	-99	-99	-99
19.07.2011	2.895	57.261	-99	-99	-99	-99	-99	-99	-99	-99
20.07.2011	2.814	57.71	-99	-99	-99	-99	-99	-99	-99	-99
21.07.2011	2.715	58.214	-99	-99	-99	-99	-99	-99	-99	-99
22.07.2011	2.777	57.815	-99	-99	-99	-99	-99	-99	-99	-99
23.07.2011	4.397	60.56	-99	-99	-99	-99	-99	-99	-99	-99
24.07.2011	5.131	70.888	-99	-99	-99	-99	-99	-99	-99	-99
25.07.2011	6.923	89.979	-99	-99	-99	-99	-99	-99	-99	-99
26.07.2011	6.31	99.484	-99	-99	-99	-99	-99	-99	-99	-99
27.07.2011	4.505	94.271	-99	-99	-99	-99	-99	-99	-99	-99
28.07.2011	3.48	85.383	-99	-99	-99	-99	-99	-99	-99	-99
29.07.2011	3.138	77.763	-99	-99	-99	-99	-99	-99	-99	-99
30.07.2011	2.66	71.831	-99	-99	-99	-99	-99	-99	-99	-99
31.07.2011	2.489	67.413	-99	-99	-99	-99	-99	-99	-99	-99
01.08.2011	2.329	64.885	-99	-99	-99	-99	-99	-99	-99	-99
02.08.2011	2.332	63.199	-99	-99	-99	-99	-99	-99	-99	-99
03.08.2011	2.719	65.324	-99	-99	-99	-99	-99	-99	-99	-99
04.08.2011	2.566	66.676	-99	-99	-99	-99	-99	-99	-99	-99
05.08.2011	2.401	65.141	-99	-99	-99	-99	-99	-99	-99	-99
06.08.2011	2.371	64.31	-99	-99	-99	-99	-99	-99	-99	-99
07.08.2011	2.26	61.26	-99	-99	-99	-99	-99	-99	-99	-99
08.08.2011	2.321	58.801	-99	-99	-99	-99	-99	-99	-99	-99
09.08.2011	3.109	57.822	-99	-99	-99	-99	-99	-99	-99	-99
10.08.2011	2.572	58.801	-99	-99	-99	-99	-99	-99	-99	-99
11.08.2011	1.943	52.741	-99	-99	-99	-99	-99	-99	-99	-99
12.08.2011	1.579	46.153	-99	-99	-99	-99	-99	-99	-99	-99
13.08.2011	1.391	40.64	-99	-99	-99	-99	-99	-99	-99	-99
14.08.2011	1.391	38.424	-99	-99	-99	-99	-99	-99	-99	-99
15.08.2011	2.9	41.234	-99	-99	-99	-99	-99	-99	-99	-99
16.08.2011	3.531	52.409	-99	-99	-99	-99	-99	-99	-99	-99
17.08.2011	2.341	54.243	-99	-99	-99	-99	-99	-99	-99	-99
18.08.2011	1.897	50.652	-99	-99	-99	-99	-99	-99	-99	-99
19.08.2011	1.693	46.321	-99	-99	-99	-99	-99	-99	-99	-99
20.08.2011	1.595	42.81	-99	-99	-99	-99	-99	-99	-99	-99
21.08.2011	1.481	39.989	-99	-99	-99	-99	-99	-99	-99	-99
22.08.2011	1.523	38.698	-99	-99	-99	-99	-99	-99	-99	-99
23.08.2011	1.48	37.528	-99	-99	-99	-99	-99	-99	-99	-99
24.08.2011	1.422	36.891	-99	-99	-99	-99	-99	-99	-99	-99
25.08.2011	1.653	38.623	-99	-99	-99	-99	-99	-99	-99	-99
26.08.2011	1.737	40.941	-99	-99	-99	-99	-99	-99	-99	-99
27.08.2011	2.473	48.471	-99	-99	-99	-99	-99	-99	-99	-99
28.08.2011	6.279	75.87	-99	-99	-99	-99	-99	-99	-99	-99
29.08.2011	4.794	91.708	-99	-99	-99	-99	-99	-99	-99	-99
30.08.2011	2.914	80.871	-99	-99	-99	-99	-99	-99	-99	-99
31.08.2011	2.698	72.197	-99	-99	-99	-99	-99	-99	-99	-99
01.09.2011	2.931	63.376	-99	-99	-99	-99	-99	-99	-99	-99
02.09.2011	1.765	54.381	-99	-99	-99	-99	-99	-99	-99	-99
03.09.2011	1.752	49.431	-99	-99	-99	-99	-99	-99	-99	-99
04.09.2011	2.595	51.623	-99	-99	-99	-99	-99	-99	-99	-99
05.09.2011	1.971	54.917	-99	-99	-99	-99	-99	-99	-99	-99
06.09.2011	2.525	57.754	-99	-99	-99	-99	-99	-99	-99	-99
07.09.2011	1.927	56.696	-99	-99	-99	-99	-99	-99	-99	-99
08.09.2011	1.933	55.422	-99	-99	-99	-99	-99	-99	-99	-99
09.09.2011	1.507	49.121	-99	-99	-99	-99	-99	-99	-99	-99
10.09.2011	1.233	42.498	-99	-99	-99	-99	-99	-99	-99	-99
11.09.2011	1.469	39.48	-99	-99	-99	-99	-99	-99	-99	-99
12.09.2011	1.451	40.379	-99	-99	-99	-99	-99	-99	-99	-99
13.09.2011	1.626	40.575	-99	-99	-99	-99	-99	-99	-99	-99
14.09.2011	2.81	46.654	-99	-99	-99	-99	-99	-99	-99	-99
15.09.2011	3.177	50.993	-99	-99	-99	-99	-99	-99	-99	-99
16.09.2011	2.343	48.281	-99	-99	-99	-99	-99	-99	-99	-99
17.09.2011	1.748	42.369	-99	-99	-99	-99	-99	-99	-99	-99
18.09.2011	1.383	36.815	-99	-99	-99	-99	-99	-99	-99	-99
19.09.2011	1.144	31.596	-99	-99	-99	-99	-99	-99	-99	-99
20.09.2011	1.293	28.753	-99	-99	-99	-99	-99	-99	-99	-99
21.09.2011	1.211	26.94	-99	-99	-99	-99	-99	-99	-99	-99
22.09.2011	1.29	24.991	-99	-99	-99	-99	-99	-99	-99	-99
23.09.2011	1.526	24.597	-99	-99	-99	-99	-99	-99	-99	-99
24.09.2011	1.38	23.895	-99	-99	-99	-99	-99	-99	-99	-99
25.09.2011	1.272	22.981	-99	-99	-99	-99	-99	-99	-99	-99
26.09.2011	2.126	24.418	-99	-99	-99	-99	-99	-99	-99	-99
27.09.2011	2.529	32.641	-99	-99	-99	-99	-99	-99	-99	-99
28.09.2011	7.107	43.728	-99	-99	-99	-99	-99	-99	-99	-99
29.09.2011	4.757	59.469	-99	-99	-99	-99	-99	-99	-99	-99
30.09.2011	3.259	62.334	-99	-99	-99	-99	-99	-99	-99	-99
01.10.2011	2.536	60.338	-99	-99	-99	-99	-99	-99	-99	-99
02.10.2011	4.885	67.193	-99	-99	-99	-99	-99	-99	-99	-99
03.10.2011	2.812	65.844	-99	-99	-99	-99	-99	-99	-99	-99
04.10.2011	4.659	66.307	-99	-99	-99	-99	-99	-99	-99	-99
05.10.2011	3.88	71.349	-99	-99	-99	-99	-99	-99	-99	-99
06.10.2011	6.751	81.317	-99	-99	-99	-99	-99	-99	-99	-99
07.10.2011	4.17	87.956	-99	-99	-99	-99	-99	-99	-99	-99
08.10.2011	3.418	81.931	-99	-99	-99	-99	-99	-99	-99	-99
09.10.2011	2.38	69.146	-99	-99	-99	-99	-99	-99	-99	-99
10.10.2011	2.26	62.827	-99	-99	-99	-99	-99	-99	-99	-99
11.10.2011	2.809	59.804	-99	-99	-99	-99	-99	-99	-99	-99
12.10.2011	1.894	54.976	-99	-99	-99	-99	-99	-99	-99	-99
13.10.2011	1.651	48.791	-99	-99	-99	-99	-99	-99	-99	-99
14.10.2011	1.411	41.578	-99	-99	-99	-99	-99	-99	-99	-99
15.10.2011	1.423	35.937	-99	-99	-99	-99	-99	-99	-99	-99
16.10.2011	1.795	33.643	-99	-99	-99	-99	-99	-99	-99	-99
17.10.2011	1.776	32.369	-99	-99	-99	-99	-99	-99	-99	-99
18.10.2011	2.412	32.284	-99	-99	-99	-99	-99	-99	-99	-99
19.10.2011	1.448	31.576	-99	-99	-99	-99	-99	-99	-99	-99
20.10.2011	1.265	29.487	-99	-99	-99	-99	-99	-99	-99	-99
21.10.2011	1.163	27.173	-99	-99	-99	-99	-99	-99	-99	-99
22.10.2011	2.276	26.966	-99	-99	-99	-99	-99	-99	-99	-99
23.10.2011	2.648	28.845	-99	-99	-99	-99	-99	-99	-99	-99
24.10.2011	1.66	28.371	-99	-99	-99	-99	-99	-99	-99	-99
25.10.2011	1.437	26.873	-99	-99	-99	-99	-99	-99	-99	-99
26.10.2011	1.142	23.94	-99	-99	-99	-99	-99	-99	-99	-99
27.10.2011	1.169	21.458	-99	-99	-99	-99	-99	-99	-99	-99
28.10.2011	1.869	20.659	-99	-99	-99	-99	-99	-99	-99	-99
29.10.2011	1.313	20.83	-99	-99	-99	-99	-99	-99	-99	-99
30.10.2011	2.447	21.315	-99	-99	-99	-99	-99	-99	-99	-99
31.10.2011	3.827	28.146	-99	-99	-99	-99	-99	-99	-99	-99
01.11.2011	5.995	39.873	-99	-99	-99	-99	-99	-99	-99	-99
02.11.2011	5.864	52.774	-99	-99	-99	-99	-99	-99	-99	-99
03.11.2011	2.982	51.786	-99	-99	-99	-99	-99	-99	-99	-99
04.11.2011	2.48	46.358	-99	-99	-99	-99	-99	-99	-99	-99
05.11.2011	3.318	43.673	-99	-99	-99	-99	-99	-99	-99	-99
06.11.2011	3.195	44.191	-99	-99	-99	-99	-99	-99	-99	-99
07.11.2011	2.311	42.282	-99	-99	-99	-99	-99	-99	-99	-99
08.11.2011	1.836	37.694	-99	-99	-99	-99	-99	-99	-99	-99
09.11.2011	1.602	33.232	-99	-99	-99	-99	-99	-99	-99	-99
10.11.2011	1.466	29.836	-99	-99	-99	-99	-99	-99	-99	-99
11.11.2011	1.189	26.811	-99	-99	-99	-99	-99	-99	-99	-99
12.11.2011	0.939	23.76	-99	-99	-99	-99	-99	-99	-99	-99
13.11.2011	0.874	21.354	-99	-99	-99	-99	-99	-99	-99	-99
14.11.2011	0.762	19.411	-99	-99	-99	-99	-99	-99	-99	-99
15.11.2011	0.597	17.535	-99	-99	-99	-99	-99	-99	-99	-99
16.11.2011	0.457	15.849	-99	-99	-99	-99	-99	-99	-99	-99
17.11.2011	0.374	14.299	-99	-99	-99	-99	-99	-99	-99	-99
18.11.2011	0.897	13.315	-99	-99	-99	-99	-99	-99	-99	-99
19.11.2011	1.757	15.349	-99	-99	-99	-99	-99	-99	-99	-99
20.11.2011	2.322	19.457	-99	-99	-99	-99	-99	-99	-99	-99
21.11.2011	1.6	20.898	-99	-99	-99	-99	-99	-99	-99	-99
22.11.2011	1.204	20.408	-99	-99	-99	-99	-99	-99	-99	-99
23.11.2011	1.602	19.327	-99	-99	-99	-99	-99	-99	-99	-99
24.11.2011	1.198	20.635	-99	-99	-99	-99	-99	-99	-99	-99
25.11.2011	1.466	22.154	-99	-99	-99	-99	-99	-99	-99	-99
26.11.2011	1.436	24.927	-99	-99	-99	-99	-99	-99	-99	-99
27.11.2011	1.784	29.872	-99	-99	-99	-99	-99	-99	-99	-99
28.11.2011	1.583	32.603	-99	-99	-99	-99	-99	-99	-99	-99
29.11.2011	1.618	32.114	-99	-99	-99	-99	-99	-99	-99	-99
30.11.2011	2.771	39.351	-99	-99	-99	-99	-99	-99	-99	-99
01.12.2011	1.593	40.632	-99	-99	-99	-99	-99	-99	-99	-99
02.12.2011	1.408	40.173	-99	-99	-99	-99	-99	-99	-99	-99
03.12.2011	1.18	36.134	-99	-99	-99	-99	-99	-99	-99	-99
04.12.2011	1.943	32.896	-99	-99	-99	-99	-99	-99	-99	-99
05.12.2011	1.222	30.945	-99	-99	-99	-99	-99	-99	-99	-99
06.12.2011	0.948	28.197	-99	-99	-99	-99	-99	-99	-99	-99
07.12.2011	0.872	24.869	-99	-99	-99	-99	-99	-99	-99	-99
08.12.2011	0.794	22.178	-99	-99	-99	-99	-99	-99	-99	-99
09.12.2011	0.714	19.665	-99	-99	-99	-99	-99	-99	-99	-99
10.12.2011	0.631	17.504	-99	-99	-99	-99	-99	-99	-99	-99
11.12.2011	0.584	15.854	-99	-99	-99	-99	-99	-99	-99	-99
12.12.2011	0.452	14.506	-99	-99	-99	-99	-99	-99	-99	-99
13.12.2011	0.405	13.418	-99	-99	-99	-99	-99	-99	-99	-99
14.12.2011	0.387	12.342	-99	-99	-99	-99	-99	-99	-99	-99
15.12.2011	0.458	12.361	-99	-99	-99	-99	-99	-99	-99	-99
16.12.2011	0.463	11.68	-99	-99	-99	-99	-99	-99	-99	-99
17.12.2011	0.407	11.249	-99	-99	-99	-99	-99	-99	-99	-99
18.12.2011	0.367	10.606	-99	-99	-99	-99	-99	-99	-99	-99
19.12.2011	0.372	10.612	-99	-99	-99	-99	-99	-99	-99	-99
20.12.2011	0.394	10.144	-99	-99	-99	-99	-99	-99	-99	-99
21.12.2011	0.355	9.511	-99	-99	-99	-99	-99	-99	-99	-99
22.12.2011	0.31	9.281	-99	-99	-99	-99	-99	-99	-99	-99
23.12.2011	0.496	9.427	-99	-99	-99	-99	-99	-99	-99	-99
24.12.2011	0.602	10.926	-99	-99	-99	-99	-99	-99	-99	-99
